,Id,Customers
8969,19875,580.390897
9017,19876,909.8701577
9054,19877,760.8199381
9095,19878,610.3536233
9148,19879,782.6247538
9180,19880,641.2684421
9222,19881,566.6000046
9274,19882,911.1740314
9353,19883,454.5039196
9401,19884,753.9899667
9449,19885,585.8391414
9495,19886,686.9628308
9536,19887,742.2391584
9576,19888,531.9123086
9643,19889,849.0965511
9670,19890,826.0514119
9715,19891,797.8651697
9769,19892,680.7019917
9833,19893,793.9690274
9875,19894,859.7246318
9935,19895,919.029174
9961,19896,591.9367341
10004,19897,849.322498
10045,19898,666.6279099
10090,19899,622.0941451
10155,19900,600.5175531
10201,19901,875.9953259
10264,19902,648.5718786
10306,19903,476.6699629
10360,19904,726.7376399
10387,19905,726.9344169
10425,19906,604.2380987
10467,19907,850.0998211
10516,19908,647.0786749
10561,19909,576.1060203
10656,19910,662.1369911
10697,19911,841.0942384
10750,19912,855.1514166
10772,19913,713.6557083
10805,19914,691.025307
10863,19915,840.7549071
10898,19916,586.6263772
10954,19917,484.4414284
11003,19918,769.9059147
11068,19919,907.757269
11117,19920,586.5457946
11144,19921,579.5162149
11190,19922,854.113035
11242,19923,704.0169055
11284,19924,721.4898888
11336,19925,675.1135546
11420,19926,542.2464613
11435,19927,743.4578944
11504,19928,916.3893498
11545,19929,673.456746
11572,19930,690.0514537
11641,19931,640.6352882
11695,19932,658.668958
11717,19933,562.9142758
11805,19934,764.6776847
11826,19935,909.7280235
11897,19936,585.1606105
11934,19937,794.3526412
11988,19938,542.8084416
12019,19939,839.3920589
12085,19940,710.9746262
12139,19941,765.3194346
12164,19942,764.7303145
12222,19943,919.8810825
12265,19944,597.5693645
12306,19945,685.5433988
12374,19946,868.4267521
12417,19947,595.957802
12471,19948,782.6094189
12527,19949,744.2765284
12572,19950,860.3909459
12605,19951,851.7720843
12655,19952,547.0542767
12714,19953,454.1105786
12747,19954,783.6429877
12787,19955,725.5565043
12856,19956,854.1805555
12897,19957,572.9502353
12945,19958,600.1143772
12995,19959,519.7464542
13026,19960,644.5023993
13072,19961,615.453875
13139,19962,697.9719761
13183,19963,759.0122818
13224,19964,842.9521418
13266,19965,557.9494867
13324,19966,826.2567762
13352,19967,759.1644224
13416,19968,833.528168
13461,19969,657.9653766
13526,19970,650.4991023
13584,19971,762.138708
13625,19972,682.6526733
13679,19973,763.6618986
13721,19974,521.3550677
13739,19975,662.9992137
13780,19976,596.1093075
13867,19977,564.1289541
13912,19978,783.8390406
13960,19979,895.3739011
14002,19980,689.9879557
14054,19981,697.4810055
14099,19982,920.7617655
14149,19983,695.3647091
14180,19984,657.6729947
14221,19985,643.9400268
14269,19986,847.5979705
14314,19987,867.0549013
14368,19988,710.5434063
14415,19989,848.7737758
14490,19990,771.2873916
14535,19991,658.0143855
14590,19992,863.5875276
14636,19993,782.2722332
14681,19994,659.009158
14704,19995,695.6372684
14782,19996,827.2025012
14814,19997,752.5336876
14875,19998,720.5763454
14911,19999,599.14
14956,20000,662.5559161
15003,20001,658.1167207
15067,20002,621.2714249
15080,20003,609.7734481
15125,20004,729.1342783
15214,20005,634.4896813
15263,20006,907.8902166
15306,20007,580.2242483
15338,20008,756.8644761
15366,20009,893.8829961
15437,20010,755.0348043
15461,20011,733.81465
15549,20012,654.0597803
15593,20013,682.1714072
15641,20014,902.3605013
15696,20015,654.1987948
15722,20016,776.8785573
15787,20017,863.9821002
15832,20018,770.7107504
15862,20019,546.5738453
15931,20020,535.1464995
15971,20021,680.0631467
16014,20022,753.5691595
16055,20023,876.6243352
16095,20024,673.475409
16136,20025,643.0464772
16192,20026,859.1517362
16262,20027,613.3497667
16305,20028,716.7242152
16363,20029,667.1142758
16407,20030,864.5448867
16445,20031,718.1183662
16481,20032,903.0093858
16558,20033,877.8854113
16596,20034,770.4823006
16620,20035,560.1566982
16664,20036,716.3828858
16716,20037,747.8526847
16770,20038,343.5709794
16823,20039,725.8987318
16885,20040,917.9524293
16922,20041,560.4759215
16985,20042,760.2387255
17007,20043,702.6929313
17073,20044,657.2921406
17105,20045,834.9483558
17155,20046,727.6266003
17209,20047,916.4261937
17251,20048,778.7076816
17306,20049,788.02011
17346,20050,919.0007013
17387,20051,587.6651777
17434,20052,795.1336853
17485,20053,866.718107
17541,20054,855.5838221
17582,20055,607.781765
17617,20056,665.9518727
17702,20057,837.3733138
17719,20058,627.1852358
17777,20059,715.6944089
17812,20060,644.4716049
17904,20061,919.7154722
17943,20062,760.2417006
17997,20063,612.518885
18029,20064,757.2595288
18083,20065,628.7478751
18140,20066,574.3570339
18185,20067,914.0172308
18220,20068,742.1730119
18266,20069,678.2645217
18320,20070,541.883328
18357,20071,903.5475248
18428,20072,771.1890267
18456,20073,833.4807471
18509,20074,713.5984372
18566,20075,683.588467
18593,20076,739.0353018
18661,20077,786.2773765
18700,20078,710.4720714
18755,20079,857.0729604
18800,20080,848.0702724
18840,20081,686.7134396
18885,20082,692.5670085
18925,20083,550.4183056
18978,20084,786.7533793
19031,20085,754.4290942
19086,20086,638.8737802
19147,20087,649.4196409
19184,20088,745.7710917
19225,20089,461.1094733
19256,20090,563.3225912
19343,20091,603.2587042
19391,20092,761.7237716
19418,20093,635.2685582
19483,20094,687.460341
19500,20095,787.9624752
19568,20096,896.3314806
19621,20097,907.5183029
19652,20098,881.6608265
19692,20099,606.2103557
19762,20100,857.0574051
19815,20101,744.5972194
19857,20102,714.6820125
19884,20103,893.6992015
19939,20104,755.4042313
19994,20105,675.4377632
20035,20106,916.216649
20096,20107,642.5995206
20115,20108,753.8872015
20178,20109,749.3730679
20242,20110,573.9049812
20270,20111,794.9156091
20324,20112,909.8269541
20371,20113,802.422898
20445,20114,900.4562211
20490,20115,715.2526717
20536,20116,601.5338971
20577,20117,831.8462906
20626,20118,604.2907862
20658,20119,867.333703
20704,20120,878.7989875
20759,20121,629.5465399
20826,20122,875.3607894
20844,20123,728.4750338
20909,20124,589.2359399
20963,20125,920.5878152
21001,20126,723.7469439
21046,20127,620.5599943
21078,20128,599.0394763
21129,20129,847.2123002
21186,20130,584.3027399
21221,20131,609.3120013
21271,20132,717.262526
21336,20133,712.0757674
21377,20134,725.8091356
21451,20135,777.3491351
21496,20136,664.2799431
21541,20137,601.2598229
21561,20138,953.4205552
21604,20139,794.3232225
21655,20140,875.2573348
21712,20141,601.9869198
21745,20142,810.8233628
21817,20143,904.6919562
21872,20144,633.2321414
21913,20145,698.986622
21954,20146,782.0217437
21997,20147,619.4781788
22050,20148,755.5114573
22107,20149,855.9180122
22148,20150,696.3175672
22202,20151,694.6682673
22265,20152,635.0938225
22319,20153,517.5088088
22342,20154,546.9719076
22396,20155,708.2641394
22457,20156,736.5271153
22511,20157,683.61116
22548,20158,555.8031465
22597,20159,897.0320788
22629,20160,664.4622662
22682,20161,625.1109359
22737,20162,736.0172103
22768,20163,760.9079686
22845,20164,723.3122785
22891,20165,755.2290775
22920,20166,633.3733164
22962,20167,870.6580029
23028,20168,890.5396874
23056,20169,707.3223865
23110,20170,859.7688595
23154,20171,738.1335889
23202,20172,833.4654178
23237,20173,912.9982922
23321,20174,596.7404634
23349,20175,643.970651
23380,20176,878.0085935
23429,20177,530.1775343
23499,20178,616.1986174
23522,20179,594.7762125
23596,20180,648.480307
23625,20181,790.7037632
23679,20182,731.9263631
23735,20183,760.2654281
23779,20184,715.0366333
23832,20185,737.2884464
23899,20186,581.6043865
23937,20187,762.2246975
23992,20188,862.5655819
24042,20189,889.0491456
24079,20190,727.0217661
24143,20191,870.1220507
24174,20192,621.3716202
24240,20193,607.6808015
24274,20194,607.1868833
24327,20195,711.7156465
24355,20196,662.5541762
24397,20197,756.7872115
24441,20198,723.7168049
24508,20199,783.9898028
24564,20200,739.8603886
24621,20201,880.8370659
24655,20202,699.1250691
24678,20203,661.5730798
24741,20204,768.0505825
24771,20205,483.3301319
24841,20206,747.759112
24895,20207,815.839649
24937,20208,526.4624577
24966,20209,695.8208034
25032,20210,698.6725225
25073,20211,840.0688849
25114,20212,625.4800361
25159,20213,636.3892378
25204,20214,656.9540168
25293,20215,756.0683243
25308,20216,652.1357285
25362,20217,719.0575789
25433,20218,773.5371853
25459,20219,617.6915217
25503,20220,871.8866178
25537,20221,644.1527558
25585,20222,867.1501598
25649,20223,621.143061
25711,20224,782.6200713
25761,20225,702.3251928
25789,20226,928.1563843
25844,20227,589.4250144
25885,20228,715.8568542
25963,20229,786.9357848
25985,20230,606.6878309
26026,20231,688.3196244
26075,20232,877.6202564
26152,20233,686.8640447
26199,20234,518.0966534
26249,20235,903.2115811
26297,20236,575.0486062
26324,20237,477.1823714
26366,20238,712.7837803
26406,20239,767.3618137
26474,20240,536.910822
26524,20241,612.7588051
26563,20242,668.9026872
26616,20243,876.4702816
26669,20244,667.5966307
26704,20245,687.3514605
26744,20246,746.4252023
26785,20247,879.3759335
26839,20248,590.2420352
26882,20249,750.4841817
26938,20250,672.7936181
27023,20251,885.1593621
27069,20252,490.2359711
27119,20253,775.6300282
27163,20254,600.0653629
27192,20255,661.8610018
27247,20256,834.2094977
27293,20257,739.5142542
27346,20258,680.8048818
27388,20259,749.6336596
27429,20260,734.4859056
27498,20261,642.765256
27525,20262,721.9783414
27578,20263,711.2006465
27638,20264,762.5994843
27692,20265,719.314745
27733,20266,661.9565999
27762,20267,594.4722082
27810,20268,696.8084395
27861,20269,557.8289774
27907,20270,853.4870454
27942,20271,757.8504936
28004,20272,637.6795769
28034,20273,802.0535638
28116,20274,906.5608525
28160,20275,786.6219449
28211,20276,722.6422616
28256,20277,632.6070049
28298,20278,576.7949301
28339,20279,569.5170544
28392,20280,621.2335014
28433,20281,727.7889076
28474,20282,832.9775536
28556,20283,902.6343615
28599,20284,735.3727402
28640,20285,942.0358
28681,20286,712.2579947
28737,20287,789.0533193
28764,20288,879.5306135
28818,20289,918.0464267
28871,20290,579.9962114
28907,20291,646.2089895
28985,20292,563.8044362
29027,20293,759.5683782
29054,20294,634.0656958
29134,20295,698.4689397
29164,20296,659.9039105
29216,20297,858.9202286
29248,20298,707.9152319
29302,20299,845.358175
29359,20300,452.9302627
29412,20301,724.3498776
29463,20302,607.6155542
29513,20303,851.6804881
29567,20304,725.645422
29609,20305,907.0989018
29650,20306,736.106849
29691,20307,396.7881688
29747,20308,787.5591887
29797,20309,577.6161754
29845,20310,665.102703
29892,20311,385.4924368
29928,20312,633.8045869
29994,20313,868.003396
30048,20314,762.0394497
30096,20315,709.30407
30122,20316,868.3972658
30187,20317,859.6306764
30222,20318,784.8365321
30257,20319,837.9363096
30325,20320,614.6445786
30353,20321,913.3366469
30417,20322,797.7100245
30466,20323,790.8799434
30502,20324,789.4199225
30566,20325,747.648938
30623,20326,765.7118414
30653,20327,872.5523597
30688,20328,794.8804513
30766,20329,875.374421
30803,20330,598.6648257
30860,20331,619.6799503
30900,20332,667.4043268
30937,20333,838.8567626
31008,20334,864.0785968
31043,20335,774.8374651
31093,20336,706.5989963
31151,20337,512.9539157
31186,20338,749.3187328
31235,20339,710.8574031
31275,20340,780.2579172
31330,20341,810.2568505
31358,20342,614.5442772
31426,20343,668.8075949
31478,20344,652.6004257
31523,20345,775.457582
31573,20346,741.9109807
31629,20347,886.2698918
31675,20348,596.5471291
31714,20349,706.896174
31743,20350,629.5674214
31814,20351,829.2624408
31843,20352,686.9719869
31896,20353,782.6678289
31963,20354,750.8784118
32016,20355,744.9538221
32060,20356,779.0880617
32107,20357,521.136181
32156,20358,627.9428775
32181,20359,633.4664153
32232,20360,724.3412136
32281,20361,743.0072914
32318,20362,859.0351481
32359,20363,549.7149326
32430,20364,712.2665754
32489,20365,556.67081
32519,20366,901.1200469
32572,20367,767.2083439
32607,20368,893.078677
32657,20369,858.3025487
32694,20370,748.213398
32763,20371,847.7235284
32825,20372,818.9758139
32863,20373,475.2760753
32903,20374,591.3194346
32956,20375,697.6892531
32998,20376,797.5293075
33039,20377,716.8985958
33092,20378,855.4250844
33167,20379,904.7242171
33215,20380,924.7715465
33256,20381,698.1573297
33288,20382,745.7350201
33355,20383,928.135043
33395,20384,768.2186006
33438,20385,740.1977197
33492,20386,649.9976493
33533,20387,882.7117005
33598,20388,883.7768236
33625,20389,928.6477156
33668,20390,741.8430097
33704,20391,809.146911
33768,20392,810.515186
33803,20393,836.9325301
33883,20394,882.4990697
33914,20395,698.1127238
33945,20396,698.6394394
34014,20397,856.7547106
34070,20398,849.1859976
34111,20399,749.8358505
34165,20400,780.2816666
34207,20401,753.2416185
34248,20402,678.9182462
34296,20403,649.3280622
34346,20404,629.0700751
34375,20405,875.0365102
34443,20406,662.6424164
34477,20407,889.9614268
34520,20408,878.2569873
34575,20409,749.383514
34616,20410,611.4268573
34658,20411,737.1428156
34723,20412,771.4446721
34789,20413,900.7384336
34843,20414,577.0020553
34869,20415,853.1675739
34913,20416,738.5898863
34957,20417,715.9720031
35025,20418,607.0456439
35066,20419,663.1557313
35120,20420,785.8612163
35147,20421,863.1229474
35226,20422,689.9823619
35260,20423,749.6558412
35300,20424,857.3699546
35369,20425,799.7338653
35418,20426,671.8224731
35468,20427,743.7946285
35510,20428,746.1033182
35563,20429,656.0969464
35611,20430,701.9165193
35652,20431,556.8148326
35711,20432,729.4810823
35759,20433,790.8458583
35794,20434,725.9552487
35840,20435,937.4923204
35903,20436,900.1258052
35936,20437,765.7381628
35992,20438,756.2943015
36032,20439,725.3951919
36083,20440,662.3837876
36124,20441,781.7828904
36182,20442,706.2178298
36219,20443,847.9199823
36269,20444,718.4772202
36310,20445,835.6867245
36351,20446,734.5948241
36405,20447,623.7896307
36478,20448,705.4890192
36514,20449,715.7956861
36542,20450,865.3440927
36595,20451,754.9988599
36665,20452,872.6100978
36720,20453,861.3642863
36750,20454,696.6333817
36813,20455,636.722911
36846,20456,712.419277
36905,20457,808.3634315
36953,20458,741.1020207
36993,20459,640.0992062
37042,20460,831.0264223
37093,20461,810.0913183
37148,20462,928.7105052
37176,20463,728.7860989
37245,20464,635.2937488
37281,20465,775.0391282
37341,20466,640.7497754
37391,20467,772.3827885
37412,20468,797.7411784
37479,20469,545.5937251
37529,20470,708.7089257
37581,20471,635.224898
37612,20472,881.8291819
37669,20473,921.8520894
37719,20474,869.2998146
37774,20475,861.0000732
37818,20476,676.6113854
37871,20477,819.448473
37919,20478,746.2000734
37962,20479,757.1897649
38015,20480,601.8336901
38057,20481,932.7404952
38108,20482,609.3684638
38149,20483,791.0069946
38189,20484,720.3934831
38233,20485,659.367609
38289,20486,725.3403219
38344,20487,661.8037596
38399,20488,707.1951481
38427,20489,738.1590697
38494,20490,661.2782892
38539,20491,733.0411042
38590,20492,542.4834996
38632,20493,633.6312599
38684,20494,765.3806271
38734,20495,875.1162438
38774,20496,724.6024349
38819,20497,645.2183547
38861,20498,764.7729258
38925,20499,799.3934974
38973,20500,791.4348922
39016,20501,778.2368723
39055,20502,748.4480342
39116,20503,626.0905668
39146,20504,892.9204612
39196,20505,931.3610272
39228,20506,744.9894106
39297,20507,856.5867318
39338,20508,718.6211624
39378,20509,610.4628986
39416,20510,835.4390636
39504,20511,769.7374366
39541,20512,730.3613234
39563,20513,801.7407689
39627,20514,767.9594363
39668,20515,699.1561306
39741,20516,681.6656643
39773,20517,633.5040407
39819,20518,746.1753234
39842,20519,564.7856546
39936,20520,734.2404712
39982,20521,722.7674511
40017,20522,773.3614372
40068,20523,732.6002066
40113,20524,723.1726164
40149,20525,864.9599488
40202,20526,762.6610112
40232,20527,637.5947853
40286,20528,766.1747234
40356,20529,887.6168283
40410,20530,803.7262386
40438,20531,726.7552091
40484,20532,770.0299022
40547,20533,737.7089319
40573,20534,627.7639843
40612,20535,631.3706348
40680,20536,667.4110362
40724,20537,756.6286334
40769,20538,730.7987891
40844,20539,648.2334484
40871,20540,740.1529636
40913,20541,850.3644347
40980,20542,871.1201734
41021,20543,935.4770602
41075,20544,623.3464685
14,20545,764.3479104
68,20546,578.2888434
109,20547,755.5872615
176,20548,798.1297102
218,20549,896.8180041
245,20550,836.859372
320,20551,729.3787714
365,20552,762.4669004
409,20553,624.2502059
477,20554,752.1579842
516,20555,631.1416178
542,20556,899.0241602
605,20557,745.3979563
651,20558,609.9695346
679,20559,698.6089281
733,20560,720.279861
803,20561,705.3793125
857,20562,779.5467222
887,20563,791.3539417
940,20564,734.8243366
976,20565,771.3444264
1021,20566,731.1795905
1072,20567,719.1789051
1107,20568,734.9600043
1153,20569,918.6190992
1247,20570,547.420746
1270,20571,801.4517554
1316,20572,743.2394197
1348,20573,718.36022
1421,20574,749.8100525
1462,20575,651.5787961
1526,20576,791.9872608
1548,20577,571.0708355
1585,20578,694.1062507
1673,20579,613.7885508
1711,20580,786.3157836
1751,20581,874.9243249
1792,20582,646.1929307
1861,20583,673.4582914
1893,20584,686.317268
1943,20585,681.8108046
1973,20586,681.7596973
2034,20587,604.6312738
2073,20588,741.1309978
2116,20589,730.0875707
2164,20590,850.9089795
2228,20591,671.470454
2270,20592,463.6497866
2315,20593,556.6305338
2355,20594,948.4967879
2405,20595,789.8565199
2457,20596,705.7514802
2499,20597,801.5945851
2550,20598,595.9251751
2595,20599,676.7398082
2662,20600,902.4086609
2690,20601,864.4042969
2745,20602,597.1475401
2800,20603,663.4179735
2856,20604,625.3405707
2900,20605,847.8932702
2940,20606,682.5650046
2981,20607,751.9550359
3032,20608,583.7112208
3074,20609,846.3856325
3127,20610,823.7475717
3170,20611,755.8487832
3218,20612,731.0923
3271,20613,843.8229152
3315,20614,638.7590953
3370,20615,663.9074088
3420,20616,587.2007953
3477,20617,677.5456105
3508,20618,481.1834455
3560,20619,655.2460436
3610,20620,606.2471827
3677,20621,629.7577312
3698,20622,679.7014106
3748,20623,732.3422697
3808,20624,848.7722613
3844,20625,769.0041236
3913,20626,880.182776
3941,20627,585.0110353
3996,20628,608.3776446
4047,20629,851.2004701
4096,20630,614.945546
4136,20631,643.9372234
4184,20632,831.0861091
4243,20633,758.6019842
4276,20634,936.8689233
4339,20635,572.9487887
4369,20636,495.8369682
4424,20637,873.1455621
4494,20638,552.5888009
4547,20639,554.5049528
4575,20640,615.2291133
4611,20641,703.5192515
4684,20642,627.6570536
4738,20643,774.5657403
4779,20644,650.6753935
4820,20645,538.5891615
4870,20646,744.4315345
4907,20647,737.3043189
4965,20648,741.0885941
5006,20649,752.6731522
5057,20650,681.0684731
5097,20651,860.3166717
5153,20652,696.1231519
5186,20653,800.3197098
5249,20654,758.0169128
5295,20655,597.8549902
5330,20656,725.5207106
5378,20657,572.7213132
5437,20658,617.6831349
5478,20659,855.2818639
5526,20660,584.7568563
5579,20661,671.5662089
5621,20662,592.1027481
5671,20663,883.0549717
5720,20664,576.843941
5789,20665,700.8230157
5829,20666,645.4383243
5863,20667,919.7377494
5942,20668,624.3951381
5969,20669,702.81098
6023,20670,709.4458888
6064,20671,802.6732375
6132,20672,779.4748896
6176,20673,587.757602
6220,20674,719.4343594
6246,20675,849.173824
6300,20676,750.621324
6366,20677,631.7739653
6431,20678,757.3656434
6473,20679,840.6373412
6514,20680,918.2999022
6569,20681,690.8067818
6612,20682,648.0140893
6646,20683,625.8895788
6714,20684,801.8647201
6743,20685,764.6520764
6793,20686,733.8562863
6841,20687,780.0272043
6882,20688,595.5277252
6924,20689,701.8391181
6978,20690,714.415469
7019,20691,738.2688096
7075,20692,673.9277547
7144,20693,872.2792583
7175,20694,510.4470903
7206,20695,920.7028386
7286,20696,778.3058364
7321,20697,567.3593955
7385,20698,841.7636689
7421,20699,432.7276284
7464,20700,769.7803596
7491,20701,682.8763711
7556,20702,767.5100456
7597,20703,823.9480803
7651,20704,695.0311839
7694,20705,560.1882234
7734,20706,803.2188812
7801,20707,616.542071
7833,20708,517.4796146
7874,20709,630.6451448
7922,20710,667.4632991
7997,20711,765.9544672
8050,20712,762.7208332
8091,20713,884.3079309
8133,20714,852.5069991
8186,20715,684.9444301
8226,20716,572.2162841
8264,20717,873.6602883
8326,20718,852.6768267
8395,20719,566.3304574
8432,20720,529.3897718
8482,20721,737.6978657
8517,20722,632.9196693
8570,20723,862.7980139
8600,20724,707.3611962
8659,20725,727.056438
8730,20726,753.8023675
8771,20727,788.6787065
8808,20728,787.4263812
8857,20729,531.8646042
8908,20730,717.2433757
8933,20731,590.4323364
8982,20732,919.9115971
9029,20733,770.8613775
9073,20734,620.3950627
9126,20735,792.6661932
9193,20736,651.3098815
9246,20737,576.641444
9275,20738,921.2154708
9346,20739,464.545359
9375,20740,764.0314061
9414,20741,595.8805808
9460,20742,697.0042702
9516,20743,752.2805978
9566,20744,541.953748
9611,20745,859.1379905
9663,20746,836.0928514
9731,20747,807.9066091
9759,20748,690.7434311
9814,20749,804.0104668
9854,20750,869.7660712
9903,20751,929.0706134
9938,20752,601.9781735
9996,20753,859.3639374
10046,20754,676.6693493
10081,20755,632.1355845
10152,20756,610.5589926
10189,20757,886.0367653
10229,20758,658.613318
10286,20759,486.7114023
10323,20760,736.7790793
10401,20761,736.9758563
10436,20762,614.2795381
10466,20763,860.1412605
10523,20764,657.1201144
10587,20765,586.1474597
10623,20766,672.1784305
10672,20767,851.1356778
10736,20768,865.192856
10764,20769,723.6971477
10832,20770,701.0667464
10867,20771,850.7963465
10902,20772,596.6678166
10967,20773,494.4828678
10993,20774,779.9473541
11041,20775,917.7987084
11095,20776,596.587234
11161,20777,589.5576543
11197,20778,864.1544744
11244,20779,714.0583449
11292,20780,731.5313282
11342,20781,685.154994
11398,20782,552.2879007
11439,20783,753.4993338
11480,20784,926.4307892
11522,20785,683.4981854
11576,20786,700.0928931
11626,20787,650.6767276
11677,20788,668.7103974
11730,20789,572.9557152
11787,20790,774.7191241
11841,20791,919.7694629
11873,20792,595.2020499
11925,20793,804.3940806
11955,20794,552.8498811
12035,20795,849.4334983
12062,20796,721.0160656
12104,20797,775.360874
12182,20798,774.7717539
12218,20799,929.922522
12271,20800,607.6108039
12325,20801,695.5848382
12352,20802,878.4681915
12408,20803,605.9992414
12449,20804,792.6508583
12490,20805,754.3179678
12533,20806,870.4323853
12615,20807,861.8135237
12656,20808,557.0957161
12697,20809,464.152018
12750,20810,793.6844271
12791,20811,735.5979438
12833,20812,864.2219949
12878,20813,582.9916748
12929,20814,610.1558166
12973,20815,529.7878936
13055,20816,654.5438387
13085,20817,625.4953144
13147,20818,708.0134156
13182,20819,769.0537212
13228,20820,852.9935812
13279,20821,567.9909261
13327,20822,836.2982156
13356,20823,769.2058618
13397,20824,843.5696074
13451,20825,668.006816
13511,20826,660.5405417
13564,20827,772.1801475
13591,20828,692.6941127
13660,20829,773.703338
13701,20830,531.3965071
13743,20831,673.0406531
13796,20832,606.1507469
13842,20833,574.1703936
13897,20834,793.88048
13926,20835,905.4153405
13970,20836,700.0293951
14020,20837,707.5224449
14066,20838,930.803205
14151,20839,705.4061485
14207,20840,667.7144342
14250,20841,653.9814662
14304,20842,857.6394099
14345,20843,877.0963407
14385,20844,720.5848457
14420,20845,858.8152152
14473,20846,781.328831
14526,20847,668.0558249
14565,20848,873.628967
14615,20849,792.3136726
14683,20850,669.0505975
14723,20851,705.6787079
14765,20852,837.2439406
14792,20853,762.575127
14840,20854,730.6177848
14890,20855,609.1814394
14937,20856,672.5973555
15014,20857,668.1581601
15063,20858,631.3128643
15104,20859,619.8148875
15126,20860,739.1757177
15204,20861,644.5311207
15245,20862,917.931656
15300,20863,590.2656877
15328,20864,766.9059155
15378,20865,903.9244355
15440,20866,765.0762437
15504,20867,743.8560894
15552,20868,664.1012197
15586,20869,692.2128466
15630,20870,912.4019407
15656,20871,664.2402342
15727,20872,786.9199967
15781,20873,874.0235397
15796,20874,780.7521898
15885,20875,556.6152848
15930,20876,545.1879389
15975,20877,690.1045861
16016,20878,763.6105989
16057,20879,886.6657746
16123,20880,683.5168484
16152,20881,653.0879166
16194,20882,869.1931756
16248,20883,623.3912061
16318,20884,726.7656546
16348,20885,677.1557152
16411,20886,874.5863261
16434,20887,728.1598056
16468,20888,913.0508253
16525,20889,887.9268508
16581,20890,780.52374
16648,20891,570.1981376
16692,20892,726.4243252
16734,20893,757.8941242
16762,20894,353.6124188
16815,20895,735.9401712
16849,20896,927.9938687
16915,20897,570.5173609
16946,20898,770.280165
17010,20899,712.7343707
17047,20900,667.33358
17097,20901,844.9897952
17152,20902,737.6680397
17190,20903,926.4676331
17257,20904,788.749121
17310,20905,798.0615495
17354,20906,929.0421407
17410,20907,597.7066171
17464,20908,805.1751247
17493,20909,876.7595464
17567,20910,865.6252615
17590,20911,617.8232044
17660,20912,675.9933121
17709,20913,847.4147532
17740,20914,637.2266752
17768,20915,725.7358484
17852,20916,654.5130443
17887,20917,929.7569116
17935,20918,770.28314
17979,20919,622.5603244
18033,20920,767.3009682
18061,20921,638.7893145
18127,20922,584.3984734
18169,20923,924.0586702
18198,20924,752.2144513
18244,20925,688.3059612
18321,20926,551.9247674
18352,20927,913.5889642
18407,20928,781.2304661
18460,20929,843.5221866
18492,20930,723.6398766
18541,20931,693.6299065
18578,20932,749.0767412
18632,20933,796.3188159
18693,20934,720.5135108
18747,20935,867.1143998
18770,20936,858.1117119
18824,20937,696.754879
18887,20938,702.6084479
18941,20939,560.459745
18982,20940,796.7948187
19039,20941,764.4705336
19092,20942,648.9152196
19135,20943,659.4610803
19176,20944,755.8125311
19217,20945,471.1509128
19272,20946,573.3640307
19344,20947,613.3001436
19377,20948,771.765211
19434,20949,645.3099976
19485,20950,697.5017804
19528,20951,798.0039147
19548,20952,906.37292
19593,20953,917.5597423
19638,20954,891.7022659
19712,20955,616.2517951
19753,20956,867.0988445
19818,20957,754.6386588
19868,20958,724.7234519
19903,20959,903.7406409
19960,20960,765.4456707
20011,20961,685.4792026
20043,20962,926.2580884
20088,20963,652.64096
20126,20964,763.9286409
20180,20965,759.4145073
20245,20966,583.9464206
20263,20967,804.9570486
20330,20968,919.8683935
20385,20969,812.4643374
20431,20970,910.4976605
20463,20971,725.2941111
20512,20972,611.5753365
20553,20973,841.88773
20599,20974,614.3322257
20644,20975,877.3751424
20718,20976,888.8404269
20765,20977,639.5879793
20819,20978,885.4022288
20847,20979,738.5164732
20911,20980,599.2773793
20974,20981,930.6292546
20993,20982,733.7883833
21054,20983,630.6014337
21095,20984,609.0809158
21150,20985,857.2537397
21205,20986,594.3441793
21232,20987,619.3534407
21274,20988,727.3039654
21327,20989,722.1172068
21397,20990,735.850575
21437,20991,787.3905745
21468,20992,674.3213825
21521,20993,611.3012623
21589,20994,963.4619946
21606,20995,804.3646619
21671,20996,885.2987742
21698,20997,612.0283592
21746,20998,820.8648022
21833,20999,914.7333956
21864,21000,643.2735808
21905,21001,709.0280614
21942,21002,792.0631831
22003,21003,629.5196182
22058,21004,765.5528967
22111,21005,865.9594516
22164,21006,706.3590066
22204,21007,704.7097067
22249,21008,645.1352619
22289,21009,527.5502482
22334,21010,557.013347
22389,21011,718.3055788
22428,21012,746.5685547
22496,21013,693.6525994
22523,21014,565.8445859
22580,21015,907.0735183
22633,21016,674.5037056
22661,21017,635.1523753
22732,21018,746.0586497
22769,21019,770.949408
22823,21020,733.3537179
22869,21021,765.2705169
22904,21022,643.4147558
22949,21023,880.6994423
23006,21024,900.5811268
23060,21025,717.3638259
23092,21026,869.8102989
23146,21027,748.1750283
23185,21028,843.5068572
23277,21029,923.0397316
23312,21030,606.7819028
23370,21031,654.0120904
23387,21032,888.0500329
23472,21033,540.2189737
23507,21034,626.2400568
23548,21035,604.8176519
23604,21036,658.5217464
23655,21037,800.7452026
23702,21038,741.9678025
23743,21039,770.3068675
23783,21040,725.0780727
23838,21041,747.3298858
23880,21042,591.6458259
23934,21043,772.2661369
23984,21044,872.6070214
24016,21045,899.090585
24082,21046,737.0632056
24104,21047,880.1634901
24167,21048,631.4130597
24204,21049,617.7222409
24266,21050,617.2283227
24319,21051,721.7570859
